income_am,profit_last_am,profit_am,damage_am,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,tenure_mts,tenure_yrs,claims_am,nights_booked,shop_am,pos_mean_scores,neg_mean_scores,damage_inc_0,damage_inc_1,damage_inc_2,damage_inc_3,damage_inc_4,damage_inc_5,damage_inc_7,credit_use_ic_0.0,credit_use_ic_1.0,insurance_ic_0,insurance_ic_1,spa_ic_0,spa_ic_1,empl_ic_0,empl_ic_1,married_cd_False,married_cd_True,sport_ic_0,sport_ic_1,marketing_permit_0,marketing_permit_1,dining_ic_0,dining_ic_1,presidential_0.0,presidential_1.0,presidential_Undefined,client_segment_0,client_segment_1,client_segment_2,client_segment_3,client_segment_4,client_segment_5,sect_empl_0,sect_empl_1,sect_empl_2,sect_empl_4,sect_empl_6,prev_stay_0,prev_stay_1,prev_all_in_stay_0,prev_all_in_stay_1,divorce_0,divorce_1,fam_adult_size_1,fam_adult_size_2,fam_adult_size_3,children_no_0,children_no_1,children_no_2,children_no_3,children_no_4,company_ic_0,company_ic_1,claims_no_0,claims_no_1,claims_no_2,claims_no_3,claims_no_5,claims_no_7,gender_M,gender_V,shop_use_0.0,shop_use_1.0,shop_use_Undefined,retired_0,retired_1,gold_status_0,gold_status_1,outcome_damage_amount,outcome_profit,outcome_damage_inc
1022.0,334.0,1731.0,0.0,0.0,1,8,29995.0,61,47,4,0.0,4,0,0.3606895739037138,0.0041799427541614,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,422.24,1788.88,1
227.0,0.0,1622.0,0.0,0.0,10,8,33505.0,55,471,39,0.0,121,0,0.972982536118106,0.780207692507036,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,154.9,1853.3,0
1110.0,367.0,1761.0,0.0,750.0,1,0,31459.0,17,174,15,0.0,4,0,0.5371468748558765,0.3619799099013163,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,355.11,1843.45,0
5199.0,532.0,4159.0,178.0,4500.0,9,4,33941.0,41,431,36,0.0,90,7,0.3744022163119465,0.6630538899453127,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,323.79,1324.96,0
3826.0,28.0,1828.0,0.0,0.0,4,6,28582.0,77,330,28,0.0,13,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,116.63,1496.34,0
227.0,0.0,1620.0,0.0,0.0,8,5,38595.0,34,273,23,0.0,2,0,0.5227861619125291,0.9318244743646006,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,205.01,1920.16,0
243.0,825.5,1651.0,0.0,750.0,9,8,49524.0,18,242,20,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,117.81,2100.08,0
21499.0,829.0,22252.0,0.0,3000.0,8,6,30367.0,46,54,5,0.0,15,0,0.1923377223414365,0.817556950407273,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,270.69,1861.73,0
3532.0,1065.0,2337.0,0.0,0.0,9,1,40046.0,58,290,24,0.0,4,0,0.5061513492529714,0.4858734418549869,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,512.91,1711.11,0
229.0,0.0,1621.0,0.0,0.0,2,5,31947.0,38,25,2,0.0,57,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,101.2,1352.68,0
227.0,0.0,1620.0,0.0,0.0,2,1,40206.0,33,288,24,0.0,4,0,0.5096232594360317,0.6320838974492526,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,161.73,1268.15,0
227.0,0.0,1620.0,0.0,0.0,6,3,35368.0,41,273,23,0.0,3,0,0.5227861619125291,0.8114619631882,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1273.66,0
2067.0,311.0,2051.0,0.0,0.0,7,9,41529.0,71,278,23,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,192.43,1958.22,0
3578.0,1408.0,2164.0,0.0,0.0,10,5,26684.0,40,590,49,0.0,4,0,0.5270785286125341,0.4140700103745378,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,338.4,3953.4,0
519.0,40.0,1652.0,0.0,0.0,8,6,32155.0,51,340,28,0.0,4,0,0.5237851435175702,0.6556108193499467,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,206.9,1933.92,0
1002.0,0.0,2674.0,0.0,0.0,6,3,28615.0,74,443,37,0.0,2,0,0.7392907760656031,0.6098178906973224,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,153.77,1747.57,0
8502.0,124.0,20559.0,0.0,15000.0,5,9,32014.0,43,247,21,0.0,200,8,0.5227861619125291,0.474789872843861,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,134.42,1403.9,0
884.0,0.0,2907.0,0.0,1500.0,4,4,26306.0,57,324,27,0.0,3,0,0.1418625798466817,0.128893074173741,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1382.27,0
2113.0,2259.5,4519.0,0.0,0.0,2,9,31177.0,57,242,20,0.0,1,0,0.6635865395057989,0.642100032874082,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,201.72,1737.84,0
433.0,0.0,6071.0,0.0,15000.0,5,5,28832.0,27,207,17,0.0,28,6,0.5216480562152028,0.6968217042993441,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,210.4,1366.43,0
1665.0,603.0,1942.0,0.0,0.0,8,2,31771.0,44,122,10,0.0,4,0,0.332876868001405,0.4401841697594864,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,2023.59,0
2451.0,791.0,2119.0,0.0,0.0,4,5,29266.0,66,375,31,0.0,3,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1368.81,0
282.0,9.0,1637.0,0.0,0.0,9,7,23918.0,75,235,20,0.0,4,0,0.0971253060178531,0.8686006529247247,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,167.09,1281.61,0
697.0,196.0,3286.0,930.0,1500.0,9,0,28365.0,31,349,29,0.0,49,0,0.9713142181836744,0.1762414927781793,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,280.07,1203.54,0
570.0,142.0,1650.0,0.0,0.0,1,0,29150.0,16,163,14,0.0,3,0,0.6327638721083804,0.6239776593908807,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,354.84,1775.33,1
949.0,230.0,2010.0,0.0,3000.0,8,9,34813.0,35,151,13,0.0,14,6,0.2318837087967689,0.4380239362463824,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,133.94,1344.76,0
450.0,5.0,2540.0,0.0,11000.0,10,21,39273.0,31,421,35,0.0,18,6,0.3186582193188578,0.4722400116486783,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,325.82,1328.83,0
1538.0,526.0,1865.0,0.0,3000.0,5,8,31973.0,33,289,24,0.0,58,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,160.92,1697.39,0
3990.0,9.0,3450.0,0.0,12500.0,7,5,36372.0,42,174,15,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,195.58,1154.8,0
10450.0,600.0,5322.0,0.0,15000.0,8,2,36177.0,38,479,40,0.0,55,0,0.6476423631920678,0.4106802101999294,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,365.56,1531.68,0
407.0,0.0,2043.0,0.0,0.0,10,2,28716.0,46,273,23,0.0,4,0,0.5227861619125291,0.4448354536182485,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,242.73,1879.68,0
227.0,0.0,1620.0,0.0,0.0,1,2,30698.0,31,26,2,0.0,4,0,0.8574584997693045,0.1457055694749539,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,313.18,2461.42,0
932.0,218.0,2490.0,961.0,15000.0,9,8,29832.0,31,136,11,0.0,85,0,0.5227861619125291,0.474789872843861,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.0,1284.15,0
10406.0,645.0,21633.0,0.0,2500.0,7,3,33795.0,72,343,29,0.0,27,0,0.3748917510829983,0.3382677285981514,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,147.13,1528.65,0
227.0,0.0,1620.0,0.0,0.0,6,5,37632.0,61,273,23,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,380.95,3132.99,0
1708.0,0.0,2474.0,0.0,0.0,11,4,33049.0,48,272,23,0.0,3,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.0,1727.95,0
2070.0,17.0,3046.0,0.0,2500.0,4,7,31981.0,46,325,27,1682.0,157,0,0.2089159161212177,0.4442732209623253,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,139.75,1967.79,0
227.0,0.0,1665.0,0.0,0.0,6,9,40974.0,60,30,3,0.0,2,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,100.43,4369.45,0
564.0,867.5,1735.0,0.0,8000.0,7,9,32948.0,61,551,46,0.0,62,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,210.46,1361.42,1
8794.0,922.0,7984.0,0.0,0.0,6,0,31648.0,61,273,23,0.0,4,0,0.4577104329874371,0.4537320905345412,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.0,1931.74,0
4294.0,618.0,5440.0,703.0,15000.0,2,2,34906.0,53,563,47,0.0,118,0,0.849339787825369,0.6093144785796789,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,145.61,1958.6,0
512.0,810.0,1620.0,0.0,0.0,6,9,30433.0,21,1,0,0.0,3,0,0.6621100655456036,0.5964901041428297,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,62.49,1230.57,0
14701.0,0.0,9258.0,2647.0,9000.0,3,13,45210.0,57,326,27,0.0,9,0,0.3780436451280752,0.4676273453511885,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,229.92,3520.69,0
227.0,810.0,1620.0,0.0,0.0,6,6,31790.0,48,273,23,182.0,3,0,0.5227861619125291,0.3728283976062926,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,203.19,4774.18,0
241.0,0.0,1624.0,0.0,5000.0,9,8,35838.0,55,472,39,0.0,39,0,0.6511996898293511,0.5638033954799051,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,201.06,2100.49,0
16552.0,127.0,41127.0,0.0,7000.0,8,6,32640.0,72,324,27,0.0,47,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,102.22,1237.85,0
9114.0,0.0,11374.0,0.0,0.0,7,2,32047.0,53,220,18,0.0,5,0,0.7553085608721786,0.6501007266115817,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.0,2663.69,0
266.0,14.0,1769.0,0.0,11000.0,3,1,32734.0,45,339,28,0.0,37,0,0.643780148174572,0.4470839237443768,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,100.8,1971.61,0
227.0,0.0,1620.0,0.0,0.0,7,9,31645.0,27,135,11,0.0,3,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,306.37,1673.26,0
965.0,251.0,1852.0,0.0,4500.0,4,4,28117.0,42,571,48,0.0,9,0,0.6699945688362681,0.4399257406099336,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,383.62,2405.18,0
1259.0,0.0,2457.0,0.0,8000.0,9,2,31520.0,41,399,33,0.0,4,8,0.5785613064317645,0.2593761669255283,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.0,1372.2,0
319.0,38.0,1637.0,0.0,0.0,5,3,32305.0,31,123,10,0.0,4,0,0.7898405181990521,0.5977523394225615,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,197.43,1405.79,0
421.0,56.0,1737.0,0.0,10000.0,11,9,28801.0,59,350,29,0.0,4,0,0.5829254253127707,0.3020600458247395,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,224.79,1296.76,0
9160.0,5113.5,10227.0,0.0,10000.0,6,5,36412.0,68,372,31,0.0,185,0,0.4139366851807761,0.3360364998479384,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,152.01,1739.74,0
227.0,0.0,1620.0,0.0,0.0,1,5,35859.0,58,237,20,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,84.87,1431.99,0
227.0,0.0,1620.0,0.0,0.0,5,9,33628.0,37,473,39,0.0,2,0,0.6167895554998873,0.6480818435299295,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,361.14,1288.35,0
227.0,0.0,1620.0,0.0,0.0,4,3,29642.0,38,212,18,0.0,25,0,0.118746408607319,0.398848507400336,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,304.56,1387.83,0
2552.0,1746.0,3492.0,0.0,3000.0,1,2,39648.0,72,346,29,0.0,32,0,0.2914168450822109,0.4161125654893383,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,279.81,1603.2,1
227.0,810.0,1620.0,0.0,0.0,5,6,30124.0,24,273,23,0.0,2,0,0.5227861619125291,0.9999999000000004,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,143.37,1680.44,0
2050.0,352.0,5681.0,0.0,5000.0,9,2,34552.0,38,274,23,0.0,110,8,0.9006346240341666,0.605244461027408,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,335.7,1664.27,0
504.0,848.0,1696.0,0.0,750.0,4,3,29576.0,18,113,9,0.0,4,0,0.2799228422561241,0.4901590238568201,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,278.51,1639.76,0
6860.0,3305.0,3305.0,0.0,12000.0,6,6,32305.0,46,324,27,0.0,13,0,0.83695284455055,0.6397773151403763,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1817.86,0
2023.0,1313.0,2626.0,0.0,0.0,7,7,32859.0,76,397,33,0.0,3,0,0.4562642150677428,0.3749857346531118,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.0,1781.46,0
